"Year","Company","Brand","FloorPlan","Msrp","Discount","Stock-Number","Unit Type","Location","Dealer","Date"
"2025","Jayco","Eagle","321RSTS","106834","74858","54393","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Venture RV","SportTrek","STTF354VBH","107114","77129","54432","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2024","Alliance RV","Avenue","37MBR","101834","78539","52268","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Grand Design","Reflection","303RLS","81422","78822","54379","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Jayco","Eagle","355MBQS","114406","79241","54388","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Alliance RV","Avenue","32RLS","88961","79995","54708","Fifth Wheel","Waterloo NY","Wilkins","2024-10-17"
"2025","Jayco","Eagle","355MBQS","114513","80567","53631","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Grand Design","Reflection","324MBS","87057","84457","54378","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
"2025","Jayco","Eagle","30CRT","85471","N/A","54478","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2024","Jayco","North Point","377RLBH","147286","85681","51830","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2025","Keystone RV","Cougar","27SGS","66712","51810","53506","Fifth Wheel","Churchville NY","Wilkins","2024-10-17"
"2025","Grand Design","Reflection","27BH","55662","51855","54054","Fifth Wheel","Nichols NY","Wilkins","2024-10-17"
"2024","Grand Design","Reflection","260RD","69923","52787","53514","Fifth Wheel","Bath NY","Wilkins","2024-10-17"
